"uSeed","l2.dist","Model","N","phi","T","sim.Seed","Rep","sim.Path","sim.File"
9833286,"Gaussian","BinAR",100,0.4,100,0,983,"simulation-files/sim-files","sim_uSeed-9833286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-983.rds"
9833293,"Chi2","BinAR",100,0.4,100,0,983,"simulation-files/sim-files","sim_uSeed-9833293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-983.rds"
9833297,"Gaussian","Chi2AR",100,0.4,100,0,983,"simulation-files/sim-files","sim_uSeed-9833297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-983.rds"
9833304,"Chi2","Chi2AR",100,0.4,100,0,983,"simulation-files/sim-files","sim_uSeed-9833304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-983.rds"
9833308,"Gaussian","DAR",100,0.4,100,0,983,"simulation-files/sim-files","sim_uSeed-9833308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-983.rds"
9833315,"Chi2","DAR",100,0.4,100,0,983,"simulation-files/sim-files","sim_uSeed-9833315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-983.rds"
9833319,"Gaussian","PoDAR",100,0.4,100,0,983,"simulation-files/sim-files","sim_uSeed-9833319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-983.rds"
9833326,"Chi2","PoDAR",100,0.4,100,0,983,"simulation-files/sim-files","sim_uSeed-9833326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-983.rds"
9833330,"Gaussian","NAR",100,0.4,100,0,983,"simulation-files/sim-files","sim_uSeed-9833330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-983.rds"
9833337,"Chi2","NAR",100,0.4,100,0,983,"simulation-files/sim-files","sim_uSeed-9833337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-983.rds"
9841956,"Gaussian","BinAR",100,0.4,30,0,984,"simulation-files/sim-files","sim_uSeed-9841956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-984.rds"
9841963,"Chi2","BinAR",100,0.4,30,0,984,"simulation-files/sim-files","sim_uSeed-9841963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-984.rds"
9841967,"Gaussian","Chi2AR",100,0.4,30,0,984,"simulation-files/sim-files","sim_uSeed-9841967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-984.rds"
9841974,"Chi2","Chi2AR",100,0.4,30,0,984,"simulation-files/sim-files","sim_uSeed-9841974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-984.rds"
9841978,"Gaussian","DAR",100,0.4,30,0,984,"simulation-files/sim-files","sim_uSeed-9841978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-984.rds"
9841985,"Chi2","DAR",100,0.4,30,0,984,"simulation-files/sim-files","sim_uSeed-9841985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-984.rds"
9841989,"Gaussian","PoDAR",100,0.4,30,0,984,"simulation-files/sim-files","sim_uSeed-9841989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-984.rds"
9841996,"Chi2","PoDAR",100,0.4,30,0,984,"simulation-files/sim-files","sim_uSeed-9841996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-984.rds"
9842000,"Gaussian","NAR",100,0.4,30,0,984,"simulation-files/sim-files","sim_uSeed-9842000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-984.rds"
9842007,"Chi2","NAR",100,0.4,30,0,984,"simulation-files/sim-files","sim_uSeed-9842007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-984.rds"
9843286,"Gaussian","BinAR",100,0.4,100,0,984,"simulation-files/sim-files","sim_uSeed-9843286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-984.rds"
9843293,"Chi2","BinAR",100,0.4,100,0,984,"simulation-files/sim-files","sim_uSeed-9843293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-984.rds"
9843297,"Gaussian","Chi2AR",100,0.4,100,0,984,"simulation-files/sim-files","sim_uSeed-9843297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-984.rds"
9843304,"Chi2","Chi2AR",100,0.4,100,0,984,"simulation-files/sim-files","sim_uSeed-9843304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-984.rds"
9843308,"Gaussian","DAR",100,0.4,100,0,984,"simulation-files/sim-files","sim_uSeed-9843308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-984.rds"
9843315,"Chi2","DAR",100,0.4,100,0,984,"simulation-files/sim-files","sim_uSeed-9843315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-984.rds"
9843319,"Gaussian","PoDAR",100,0.4,100,0,984,"simulation-files/sim-files","sim_uSeed-9843319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-984.rds"
9843326,"Chi2","PoDAR",100,0.4,100,0,984,"simulation-files/sim-files","sim_uSeed-9843326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-984.rds"
9843330,"Gaussian","NAR",100,0.4,100,0,984,"simulation-files/sim-files","sim_uSeed-9843330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-984.rds"
9843337,"Chi2","NAR",100,0.4,100,0,984,"simulation-files/sim-files","sim_uSeed-9843337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-984.rds"
9851956,"Gaussian","BinAR",100,0.4,30,0,985,"simulation-files/sim-files","sim_uSeed-9851956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-985.rds"
9851963,"Chi2","BinAR",100,0.4,30,0,985,"simulation-files/sim-files","sim_uSeed-9851963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-985.rds"
9851967,"Gaussian","Chi2AR",100,0.4,30,0,985,"simulation-files/sim-files","sim_uSeed-9851967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-985.rds"
9851974,"Chi2","Chi2AR",100,0.4,30,0,985,"simulation-files/sim-files","sim_uSeed-9851974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-985.rds"
9851978,"Gaussian","DAR",100,0.4,30,0,985,"simulation-files/sim-files","sim_uSeed-9851978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-985.rds"
9851985,"Chi2","DAR",100,0.4,30,0,985,"simulation-files/sim-files","sim_uSeed-9851985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-985.rds"
9851989,"Gaussian","PoDAR",100,0.4,30,0,985,"simulation-files/sim-files","sim_uSeed-9851989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-985.rds"
9851996,"Chi2","PoDAR",100,0.4,30,0,985,"simulation-files/sim-files","sim_uSeed-9851996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-985.rds"
9852000,"Gaussian","NAR",100,0.4,30,0,985,"simulation-files/sim-files","sim_uSeed-9852000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-985.rds"
9852007,"Chi2","NAR",100,0.4,30,0,985,"simulation-files/sim-files","sim_uSeed-9852007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-985.rds"
9853286,"Gaussian","BinAR",100,0.4,100,0,985,"simulation-files/sim-files","sim_uSeed-9853286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-985.rds"
9853293,"Chi2","BinAR",100,0.4,100,0,985,"simulation-files/sim-files","sim_uSeed-9853293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-985.rds"
9853297,"Gaussian","Chi2AR",100,0.4,100,0,985,"simulation-files/sim-files","sim_uSeed-9853297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-985.rds"
9853304,"Chi2","Chi2AR",100,0.4,100,0,985,"simulation-files/sim-files","sim_uSeed-9853304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-985.rds"
9853308,"Gaussian","DAR",100,0.4,100,0,985,"simulation-files/sim-files","sim_uSeed-9853308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-985.rds"
9853315,"Chi2","DAR",100,0.4,100,0,985,"simulation-files/sim-files","sim_uSeed-9853315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-985.rds"
9853319,"Gaussian","PoDAR",100,0.4,100,0,985,"simulation-files/sim-files","sim_uSeed-9853319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-985.rds"
9853326,"Chi2","PoDAR",100,0.4,100,0,985,"simulation-files/sim-files","sim_uSeed-9853326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-985.rds"
9853330,"Gaussian","NAR",100,0.4,100,0,985,"simulation-files/sim-files","sim_uSeed-9853330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-985.rds"
9853337,"Chi2","NAR",100,0.4,100,0,985,"simulation-files/sim-files","sim_uSeed-9853337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-985.rds"
9861956,"Gaussian","BinAR",100,0.4,30,0,986,"simulation-files/sim-files","sim_uSeed-9861956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-986.rds"
9861963,"Chi2","BinAR",100,0.4,30,0,986,"simulation-files/sim-files","sim_uSeed-9861963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-986.rds"
9861967,"Gaussian","Chi2AR",100,0.4,30,0,986,"simulation-files/sim-files","sim_uSeed-9861967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-986.rds"
9861974,"Chi2","Chi2AR",100,0.4,30,0,986,"simulation-files/sim-files","sim_uSeed-9861974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-986.rds"
9861978,"Gaussian","DAR",100,0.4,30,0,986,"simulation-files/sim-files","sim_uSeed-9861978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-986.rds"
9861985,"Chi2","DAR",100,0.4,30,0,986,"simulation-files/sim-files","sim_uSeed-9861985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-986.rds"
9861989,"Gaussian","PoDAR",100,0.4,30,0,986,"simulation-files/sim-files","sim_uSeed-9861989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-986.rds"
9861996,"Chi2","PoDAR",100,0.4,30,0,986,"simulation-files/sim-files","sim_uSeed-9861996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-986.rds"
9862000,"Gaussian","NAR",100,0.4,30,0,986,"simulation-files/sim-files","sim_uSeed-9862000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-986.rds"
9862007,"Chi2","NAR",100,0.4,30,0,986,"simulation-files/sim-files","sim_uSeed-9862007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-986.rds"
9863286,"Gaussian","BinAR",100,0.4,100,0,986,"simulation-files/sim-files","sim_uSeed-9863286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-986.rds"
9863293,"Chi2","BinAR",100,0.4,100,0,986,"simulation-files/sim-files","sim_uSeed-9863293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-986.rds"
9863297,"Gaussian","Chi2AR",100,0.4,100,0,986,"simulation-files/sim-files","sim_uSeed-9863297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-986.rds"
9863304,"Chi2","Chi2AR",100,0.4,100,0,986,"simulation-files/sim-files","sim_uSeed-9863304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-986.rds"
9863308,"Gaussian","DAR",100,0.4,100,0,986,"simulation-files/sim-files","sim_uSeed-9863308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-986.rds"
9863315,"Chi2","DAR",100,0.4,100,0,986,"simulation-files/sim-files","sim_uSeed-9863315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-986.rds"
9863319,"Gaussian","PoDAR",100,0.4,100,0,986,"simulation-files/sim-files","sim_uSeed-9863319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-986.rds"
9863326,"Chi2","PoDAR",100,0.4,100,0,986,"simulation-files/sim-files","sim_uSeed-9863326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-986.rds"
9863330,"Gaussian","NAR",100,0.4,100,0,986,"simulation-files/sim-files","sim_uSeed-9863330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-986.rds"
9863337,"Chi2","NAR",100,0.4,100,0,986,"simulation-files/sim-files","sim_uSeed-9863337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-986.rds"
9871956,"Gaussian","BinAR",100,0.4,30,0,987,"simulation-files/sim-files","sim_uSeed-9871956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-987.rds"
9871963,"Chi2","BinAR",100,0.4,30,0,987,"simulation-files/sim-files","sim_uSeed-9871963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-987.rds"
9871967,"Gaussian","Chi2AR",100,0.4,30,0,987,"simulation-files/sim-files","sim_uSeed-9871967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-987.rds"
9871974,"Chi2","Chi2AR",100,0.4,30,0,987,"simulation-files/sim-files","sim_uSeed-9871974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-987.rds"
9871978,"Gaussian","DAR",100,0.4,30,0,987,"simulation-files/sim-files","sim_uSeed-9871978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-987.rds"
9871985,"Chi2","DAR",100,0.4,30,0,987,"simulation-files/sim-files","sim_uSeed-9871985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-987.rds"
9871989,"Gaussian","PoDAR",100,0.4,30,0,987,"simulation-files/sim-files","sim_uSeed-9871989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-987.rds"
9871996,"Chi2","PoDAR",100,0.4,30,0,987,"simulation-files/sim-files","sim_uSeed-9871996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-987.rds"
9872000,"Gaussian","NAR",100,0.4,30,0,987,"simulation-files/sim-files","sim_uSeed-9872000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-987.rds"
9872007,"Chi2","NAR",100,0.4,30,0,987,"simulation-files/sim-files","sim_uSeed-9872007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-987.rds"
9873286,"Gaussian","BinAR",100,0.4,100,0,987,"simulation-files/sim-files","sim_uSeed-9873286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-987.rds"
9873293,"Chi2","BinAR",100,0.4,100,0,987,"simulation-files/sim-files","sim_uSeed-9873293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-987.rds"
9873297,"Gaussian","Chi2AR",100,0.4,100,0,987,"simulation-files/sim-files","sim_uSeed-9873297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-987.rds"
9873304,"Chi2","Chi2AR",100,0.4,100,0,987,"simulation-files/sim-files","sim_uSeed-9873304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-987.rds"
9873308,"Gaussian","DAR",100,0.4,100,0,987,"simulation-files/sim-files","sim_uSeed-9873308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-987.rds"
9873315,"Chi2","DAR",100,0.4,100,0,987,"simulation-files/sim-files","sim_uSeed-9873315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-987.rds"
9873319,"Gaussian","PoDAR",100,0.4,100,0,987,"simulation-files/sim-files","sim_uSeed-9873319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-987.rds"
9873326,"Chi2","PoDAR",100,0.4,100,0,987,"simulation-files/sim-files","sim_uSeed-9873326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-987.rds"
9873330,"Gaussian","NAR",100,0.4,100,0,987,"simulation-files/sim-files","sim_uSeed-9873330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-987.rds"
9873337,"Chi2","NAR",100,0.4,100,0,987,"simulation-files/sim-files","sim_uSeed-9873337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-987.rds"
9881956,"Gaussian","BinAR",100,0.4,30,0,988,"simulation-files/sim-files","sim_uSeed-9881956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-988.rds"
9881963,"Chi2","BinAR",100,0.4,30,0,988,"simulation-files/sim-files","sim_uSeed-9881963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-988.rds"
9881967,"Gaussian","Chi2AR",100,0.4,30,0,988,"simulation-files/sim-files","sim_uSeed-9881967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-988.rds"
9881974,"Chi2","Chi2AR",100,0.4,30,0,988,"simulation-files/sim-files","sim_uSeed-9881974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-988.rds"
9881978,"Gaussian","DAR",100,0.4,30,0,988,"simulation-files/sim-files","sim_uSeed-9881978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-988.rds"
9881985,"Chi2","DAR",100,0.4,30,0,988,"simulation-files/sim-files","sim_uSeed-9881985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-988.rds"
9881989,"Gaussian","PoDAR",100,0.4,30,0,988,"simulation-files/sim-files","sim_uSeed-9881989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-988.rds"
9881996,"Chi2","PoDAR",100,0.4,30,0,988,"simulation-files/sim-files","sim_uSeed-9881996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-988.rds"
9882000,"Gaussian","NAR",100,0.4,30,0,988,"simulation-files/sim-files","sim_uSeed-9882000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-988.rds"
9882007,"Chi2","NAR",100,0.4,30,0,988,"simulation-files/sim-files","sim_uSeed-9882007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-988.rds"
9883286,"Gaussian","BinAR",100,0.4,100,0,988,"simulation-files/sim-files","sim_uSeed-9883286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-988.rds"
9883293,"Chi2","BinAR",100,0.4,100,0,988,"simulation-files/sim-files","sim_uSeed-9883293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-988.rds"
9883297,"Gaussian","Chi2AR",100,0.4,100,0,988,"simulation-files/sim-files","sim_uSeed-9883297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-988.rds"
9883304,"Chi2","Chi2AR",100,0.4,100,0,988,"simulation-files/sim-files","sim_uSeed-9883304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-988.rds"
9883308,"Gaussian","DAR",100,0.4,100,0,988,"simulation-files/sim-files","sim_uSeed-9883308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-988.rds"
9883315,"Chi2","DAR",100,0.4,100,0,988,"simulation-files/sim-files","sim_uSeed-9883315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-988.rds"
9883319,"Gaussian","PoDAR",100,0.4,100,0,988,"simulation-files/sim-files","sim_uSeed-9883319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-988.rds"
9883326,"Chi2","PoDAR",100,0.4,100,0,988,"simulation-files/sim-files","sim_uSeed-9883326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-988.rds"
9883330,"Gaussian","NAR",100,0.4,100,0,988,"simulation-files/sim-files","sim_uSeed-9883330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-988.rds"
9883337,"Chi2","NAR",100,0.4,100,0,988,"simulation-files/sim-files","sim_uSeed-9883337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-988.rds"
9891956,"Gaussian","BinAR",100,0.4,30,0,989,"simulation-files/sim-files","sim_uSeed-9891956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-989.rds"
9891963,"Chi2","BinAR",100,0.4,30,0,989,"simulation-files/sim-files","sim_uSeed-9891963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-989.rds"
9891967,"Gaussian","Chi2AR",100,0.4,30,0,989,"simulation-files/sim-files","sim_uSeed-9891967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-989.rds"
9891974,"Chi2","Chi2AR",100,0.4,30,0,989,"simulation-files/sim-files","sim_uSeed-9891974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-989.rds"
9891978,"Gaussian","DAR",100,0.4,30,0,989,"simulation-files/sim-files","sim_uSeed-9891978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-989.rds"
9891985,"Chi2","DAR",100,0.4,30,0,989,"simulation-files/sim-files","sim_uSeed-9891985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-989.rds"
9891989,"Gaussian","PoDAR",100,0.4,30,0,989,"simulation-files/sim-files","sim_uSeed-9891989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-989.rds"
9891996,"Chi2","PoDAR",100,0.4,30,0,989,"simulation-files/sim-files","sim_uSeed-9891996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-989.rds"
9892000,"Gaussian","NAR",100,0.4,30,0,989,"simulation-files/sim-files","sim_uSeed-9892000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-989.rds"
9892007,"Chi2","NAR",100,0.4,30,0,989,"simulation-files/sim-files","sim_uSeed-9892007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-989.rds"
9893286,"Gaussian","BinAR",100,0.4,100,0,989,"simulation-files/sim-files","sim_uSeed-9893286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-989.rds"
9893293,"Chi2","BinAR",100,0.4,100,0,989,"simulation-files/sim-files","sim_uSeed-9893293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-989.rds"
9893297,"Gaussian","Chi2AR",100,0.4,100,0,989,"simulation-files/sim-files","sim_uSeed-9893297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-989.rds"
9893304,"Chi2","Chi2AR",100,0.4,100,0,989,"simulation-files/sim-files","sim_uSeed-9893304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-989.rds"
9893308,"Gaussian","DAR",100,0.4,100,0,989,"simulation-files/sim-files","sim_uSeed-9893308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-989.rds"
9893315,"Chi2","DAR",100,0.4,100,0,989,"simulation-files/sim-files","sim_uSeed-9893315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-989.rds"
9893319,"Gaussian","PoDAR",100,0.4,100,0,989,"simulation-files/sim-files","sim_uSeed-9893319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-989.rds"
9893326,"Chi2","PoDAR",100,0.4,100,0,989,"simulation-files/sim-files","sim_uSeed-9893326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-989.rds"
9893330,"Gaussian","NAR",100,0.4,100,0,989,"simulation-files/sim-files","sim_uSeed-9893330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-989.rds"
9893337,"Chi2","NAR",100,0.4,100,0,989,"simulation-files/sim-files","sim_uSeed-9893337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-989.rds"
9901956,"Gaussian","BinAR",100,0.4,30,0,990,"simulation-files/sim-files","sim_uSeed-9901956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-990.rds"
9901963,"Chi2","BinAR",100,0.4,30,0,990,"simulation-files/sim-files","sim_uSeed-9901963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-990.rds"
